,ProductName,SpendEUR,Quantity,UOM,VendorName,VendorCity,VendorCountry,CategoryL1,CategoryL2,Quantity/kg
10141,,218.243744,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10142,,120.718255,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10143,,399.206174,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10144,,144.536361,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10145,,194.894643,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10146,,368.178262,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10147,,144.536361,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10148,,501.550461,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10149,,189.202207,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10150,,254.09965,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10151,,120.718255,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10152,,747.483903,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10153,,368.178262,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10154,,399.206174,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10155,,283.867684,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10156,,399.813122,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10157,,30.089901,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10158,,186.195056,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10159,,164.666799,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10160,,144.536361,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10161,,501.550461,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10162,,194.894643,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10163,,607.481258,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10164,,184.438586,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10165,,218.243744,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10166,,528.384914,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10167,,133.53773,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10168,,150.569055,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10169,,189.202207,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10170,,164.666799,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10171,,607.481258,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10172,,184.438586,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10173,,189.202207,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10174,,254.09965,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10175,,30.089901,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10176,,189.202207,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10177,,352.986173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10178,,28.636905,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10179,,218.584002,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10180,,343.624462,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10181,,464.397894,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10182,,691.148104,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10183,,213.46173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10184,,294.544449,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10185,,437.048455,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10186,,306.738584,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10187,,263.231456,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10188,,427.199346,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10189,,149.778184,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10190,,343.624462,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10191,,279.177632,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10192,,691.148104,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10193,,437.048455,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10194,,263.231456,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10195,,286.681715,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10196,,213.46173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10197,,263.231456,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10198,,263.231456,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10199,,218.584002,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10200,,359.175202,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10201,,427.199346,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10202,,437.048455,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10203,,279.177632,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10204,,294.544449,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10205,,232.86567,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10206,,213.46173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10207,,359.175202,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10208,,354.613897,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10209,,775.1368159999998,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10210,,153.217555,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10211,,353.289647,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10212,,511.785809,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10213,,296.641178,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10214,,278.993709,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10215,,354.613897,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10216,,296.641178,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10217,,278.993709,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10218,,30.972734,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10219,,144.600734,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10220,,72.502683,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10221,,212.542112,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10222,,72.502683,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10223,,252.131667,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10224,,144.600734,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10225,,156.344256,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10226,,282.534238,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10227,,37.538807,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10228,,30.972734,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10229,,367.65408,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10230,,367.65408,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10231,,307.170804,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10232,,341.003551,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10233,,116.773094,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10234,,252.131667,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10235,,511.785809,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10236,,594.385898,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10237,,594.385898,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10238,,738.379685,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10239,,212.542112,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10240,,116.773094,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10241,,594.385898,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10242,,307.170804,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10243,,156.344256,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10244,,738.379685,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10245,,594.385898,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10246,,156.344256,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10247,,367.65408,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10248,,738.379685,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10249,,307.170804,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10250,,353.289647,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10251,,296.641178,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10252,,775.1368159999998,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10253,,282.534238,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10254,,284.539005,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10255,,230.419486,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10256,,458.181276,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10257,,287.003582,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10258,,159.351407,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10259,,287.003582,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10260,,230.419486,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10261,,526.095065,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10262,,379.333229,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10263,,894.0802079999999,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10264,,266.781182,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10265,,105.305457,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10266,,159.351407,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10267,,379.333229,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10268,,622.69174,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10269,,32.324573,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10270,,174.074491,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10271,,295.6755790000001,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10272,,326.740275,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10273,,169.641932,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10274,,287.003582,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10275,,230.419486,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10276,,526.095065,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10277,,73.49587099999998,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10278,,263.139495,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10279,,458.181276,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10280,,284.539005,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10281,,116.773094,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10282,,341.003551,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10283,,775.1368159999998,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10284,,738.379685,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10285,,775.1368159999998,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10286,,153.217555,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10287,,37.538807,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10288,,367.65408,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10289,,30.972734,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10290,,341.003551,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10291,,282.534238,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10292,,149.778184,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10293,,286.681715,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10294,,352.986173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10295,,294.544449,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10296,,263.231456,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10297,,286.681715,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10298,,28.636905,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10299,,323.135373,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10300,,211.659279,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10301,,323.135373,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10302,,28.636905,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10303,,323.135373,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10304,,149.778184,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10305,,211.659279,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10306,,359.175202,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10307,,306.738584,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10308,,211.659279,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10309,,218.584002,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10310,,437.048455,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10311,,464.397894,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10312,,232.86567,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10313,,232.86567,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10314,,343.624462,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10315,,464.397894,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10316,,427.199346,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10317,,427.199346,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10318,,149.778184,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10319,,691.148104,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10320,,294.544449,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10321,,359.175202,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10322,,28.636905,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10323,,213.46173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10324,,306.738584,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10325,,359.175202,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10326,,211.659279,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10327,,286.681715,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10328,,279.177632,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10329,,323.135373,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10330,,232.86567,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10331,,243.321727,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10332,,113.756747,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10333,,1065.395845,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10334,,221.821058,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10335,,220.01860699999997,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10336,,413.8281,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10337,,219.301304,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10338,,221.821058,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10339,,388.106385,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10340,,413.8281,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10341,,330.575082,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10342,,175.527488,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10343,,388.106385,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10344,,275.085332,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10345,,666.051729,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10346,,330.575082,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10347,,212.63407400000003,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10348,,275.085332,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10349,,275.085332,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10350,,220.01860699999997,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10351,,388.106385,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10352,,212.63407400000003,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10353,,221.821058,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10354,,464.397894,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10355,,218.584002,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10356,,149.778184,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10357,,352.986173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10358,,218.584002,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10359,,691.148104,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10360,,343.624462,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10361,,464.397894,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10362,,213.46173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10363,,306.738584,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10364,,28.636905,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10365,,232.86567,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10366,,294.544449,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10367,,323.135373,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10368,,279.177632,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10369,,691.148104,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10370,,306.738584,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10371,,286.681715,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10372,,343.624462,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10373,,352.986173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10374,,211.659279,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10375,,279.177632,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10376,,352.986173,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10377,,437.048455,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10378,,427.199346,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10379,,105.305457,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10380,,295.6755790000001,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10381,,105.305457,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10382,,32.324573,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10383,,894.0802079999999,,nan,LeasePlan Corporation N.V.,Amsterdam,NL,Indirect,Fleet,
10384,,5576.142312,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10385,,647.5238000000002,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10386,,647.5238000000002,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10387,,313.819376,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10388,,647.5238000000002,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10389,,5576.142312,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10390,,647.5238000000002,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10391,,34679.10762,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10392,,34679.10762,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10393,,5576.142312,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10394,,5413.7304,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10395,,162.224514,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10396,,5413.7304,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10397,,417.148749,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10398,,162.224514,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10399,,35199.65862,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10400,,417.148749,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10401,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10402,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10403,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10404,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10405,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10406,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10407,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10408,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10409,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10410,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10411,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10412,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10413,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10414,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10415,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10416,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10417,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10418,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10419,,3643.857,,nan,WVT Fass GmbH.,Rohrbach,AT,Undefined,Undefined/Undefined,
10420,,669.0537890000002,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10421,,281.09754,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10422,,5007.70062,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
10423,,669.0537890000002,,nan,WVT Fass GmbH.,Rohrbach,AT,Indirect,Fleet,
