ProductId,ProductName,SpendEUR,Quantity,UOM,VendorId,VendorName,VendorCity,VendorCountry,CategoryL1,CategoryL2
321,PLASTIC BOTTLES ARE PLEBT.,3335.354898,4308.012078,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,4002.42367,5169.611643,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7337.778568,9477.623721,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7337.778568,9477.623721,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,3557.711155,4595.211933,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7115.42231,9190.423865,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,2445.929868,3159.212658,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7115.42231,9190.423865,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7115.42231,9190.423865,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7115.42231,9190.423865,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7115.42231,9190.423865,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6225.99728,8041.624445,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7307.840477,9438.955075,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7307.840477,9438.955075,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7307.840477,9438.955075,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,3197.174001,4129.534827,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,4275.717718,5522.603781,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,2786.570826,3599.191433,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,5296.71365,6841.342849,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6620.897579,8551.685686,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,7062.288544,9121.795215,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6620.897579,8551.685686,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6620.897579,8551.685686,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,1621.821299,2094.777305,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6487.274159,8379.094965,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6901.750637,8914.441196,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6901.750637,8914.441196,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,6901.750637,8914.441196,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,3385.961637,4373.376769,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,1580.10881,2040.900608,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
321,PLASTIC BOTTLES ARE PLEBT.,4184.910292,5405.315067,ST,11,Greiner Packaging Wartberg,Wartberg an der Krems,AT,Raw Materials,Flour & Grain
322,LABEL GVPCCQ.,206.107915,4018.590271,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,206.107915,4018.590271,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,206.107915,4018.590271,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,396.361375,7728.058213,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,206.107915,4018.590271,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,214.035143,4173.151445,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,412.21583,8037.180541,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,190.25346,3709.467942,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,214.035143,4173.151445,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,198.180688,3864.029116,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,396.361375,7728.058213,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,396.361375,7728.058213,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,998.830665,19474.7067,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,214.035143,4173.151445,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
322,LABEL GVPCCQ.,206.107915,4018.590271,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
323,BARREL ZRCIJS.,6947.928617,138.9585723,ST,8,Ardagh Metal Beverage Manufactur Austria,Enzesfeld-Lindabrunn,AT,Packaging,Barrels
324,LABEL EVGCRP.,733.16502,7959.792706,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1099.74753,11939.68906,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1038.9456,11279.57743,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1298.682,14099.47178,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1125.5244,12219.54221,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,865.788,9399.647855,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1471.8396,15979.40135,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,173.1576,1879.929571,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,692.6304,7519.718284,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1731.576,18799.29571,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1212.1032,13159.507,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
324,LABEL EVGCRP.,1927.244088,20923.61612,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
325,LABEL LTVEPQ.,424.524,7428.891306,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
325,LABEL LTVEPQ.,451.05675,7893.197012,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
325,LABEL LTVEPQ.,459.901,8047.965581,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
325,LABEL LTVEPQ.,459.901,8047.965581,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
325,LABEL LTVEPQ.,562.4943,9843.28098,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
325,LABEL LTVEPQ.,573.5236,10036.28649,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
326,LABEL MEFNDT.,391.7259,5131.944677,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
326,LABEL MEFNDT.,766.861056,10046.5364,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
327,TOMATO FHQCQU.,815.125971,1249.012845,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
327,TOMATO FHQCQU.,157.071215,240.6793209,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
328,LABEL UCDXPR.,2089.707155,35629.85789,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2089.707155,35629.85789,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2089.707155,35629.85789,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2350.92055,40083.59014,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1436.673669,24495.5273,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2220.313852,37856.72401,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,391.820092,6680.598362,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,130.606697,2226.866115,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2220.313852,37856.72401,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1306.066972,22268.66119,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2220.313852,37856.72401,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2350.92055,40083.59014,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1306.066972,22268.66119,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2220.313852,37856.72401,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2089.707155,35629.85789,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1567.280366,26722.39342,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1990.671328,33941.28041,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1990.671328,33941.28041,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2654.228437,45255.04054,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,1725.248484,29415.77635,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,2256.094171,38466.78446,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,530.845687,9051.008102,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
328,LABEL UCDXPR.,132.711422,2262.75203,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,131.138496,1700.756563,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,342.417184,4440.864358,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,145.70944,1889.729514,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,145.70944,1889.729514,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,437.12832,5669.188543,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,155.8408,2021.124776,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
329,LABEL AAOMTW.,311.681599,4042.249539,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
330,LABEL HBHHIU.,270.164187,3782.859994,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
331,LABEL CGTYDE.,140.18608,1715.406204,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
331,LABEL CGTYDE.,111.32424,1362.234338,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
332,LABEL YUAAFW.,1120.52259,20591.42126,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,280.130648,5147.855324,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,280.130648,5147.855324,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,560.261295,10295.71063,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,280.130648,5147.855324,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,280.130648,5147.855324,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,560.261295,10295.71063,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
332,LABEL YUAAFW.,560.261295,10295.71063,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
333,LABEL XZKXEF.,53.204112,634.5314189,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
333,LABEL XZKXEF.,26.602056,317.2657095,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
333,LABEL XZKXEF.,159.612336,1903.594257,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
333,LABEL XZKXEF.,53.204112,634.5314189,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
333,LABEL XZKXEF.,26.602056,317.2657095,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
333,LABEL XZKXEF.,26.602056,317.2657095,ST,6,ZIMMERMANN Druck KG,GLEISDORF,AT,Packaging,Paper & Carton
334,TOMATO EYE.,-2427.02466,-3704.960731,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
334,TOMATO EYE.,2480.528282,3786.636381,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
334,TOMATO EYE.,2466.847862,3765.752614,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
334,TOMATO EYE.,2502.044265,3819.481483,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
334,TOMATO EYE.,2470.265695,3770.970087,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
334,TOMATO EYE.,2489.463733,3800.276743,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
334,TOMATO EYE.,419.675287,640.6529293,L,9,GETRA Logistics Austria GmbH & Co. KG,Salzburg,AT,Raw Materials,Fruit. Berry & Vegetable
335,SELF-ADHESIVE LABELS DMIODR,143.721502,192.0323188,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
335,SELF-ADHESIVE LABELS DMIODR,143.721502,192.0323188,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
335,SELF-ADHESIVE LABELS DMIODR,143.721502,192.0323188,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
335,SELF-ADHESIVE LABELS DMIODR,71.860751,96.01615938,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
335,SELF-ADHESIVE LABELS DMIODR,265.766975,355.1023872,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
335,SELF-ADHESIVE LABELS DMIODR,328.936371,439.5056632,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
335,SELF-ADHESIVE LABELS DMIODR,143.721502,192.0323188,ST,27,MARZEK ETIKETTEN GMBH.,TRAISKIRCHEN,AT,Packaging,Label adhesive
336,ALUMINUM BFUUFZ.,2892.967218,144.6483609,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
336,ALUMINUM BFUUFZ.,5835.807322,291.7903661,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
336,ALUMINUM BFUUFZ.,4738.476394,236.9238197,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
336,ALUMINUM BFUUFZ.,2911.251465,145.5625733,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
336,ALUMINUM BFUUFZ.,2596.522438,129.8261219,ST,36,Crown Commercial Polska Sp.z.o.o.,Goleniow,PL,Packaging,Metal
337,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740804,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740804,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740804,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1833.191348,3376.731789,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1833.191348,3376.731789,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1833.191348,3376.731789,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1833.191348,3376.731789,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1833.191348,3376.731789,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,997.653507,1837.674128,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,997.653507,1837.674128,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,997.653507,1837.674128,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,997.653507,1837.674128,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,997.653507,1837.674128,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1865.905272,3436.990718,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1865.905272,3436.990718,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1865.905272,3436.990718,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1865.905272,3436.990718,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1865.905272,3436.990718,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,799.673688,1472.996022,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,799.673688,1472.996022,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,799.673688,1472.996022,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,799.673688,1472.996022,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,799.673688,1472.996022,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1066.231584,1963.994696,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1066.231584,1963.994696,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1066.231584,1963.994696,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1066.231584,1963.994696,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1066.231584,1963.994696,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2680.724295,4937.884392,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2680.724295,4937.884392,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2680.724295,4937.884392,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2680.724295,4937.884392,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2680.724295,4937.884392,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,831.478892,1531.581092,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,831.478892,1531.581092,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,831.478892,1531.581092,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,831.478892,1531.581092,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,831.478892,1531.581092,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1296.834455,2388.764345,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,1296.834455,2388.764345,KG,41,HNAT GmbH,Himberg,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2046.286212,3769.251753,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2046.286212,3769.251753,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2046.286212,3769.251753,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2046.286212,3769.251753,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2046.286212,3769.251753,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740804,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
337,WAREHOUSE CONSUMERS YJQDDI.,2800.624864,5158.740804,KG,5,CORETH Kunststoffverarb. GmbH,UNTERWALTERSDORF,AT,Packaging,Plastic
338,SPICES UOGHUJ.,147.978319,213.8583812,KG,49,Norbert Marcher GmbH Betriebstaette,Graz,AT,Raw Materials,Seasoning & Additives
